track_id,frame,time,x,y,bbox_x1,bbox_y1,bbox_x2,bbox_y2,class,conf
3823,1773,118.32,230,551,216,570,245,613,motor,0.828
4046,1773,118.32,345,21,336,0,354,24,motor,0.633
4050,1773,118.32,200,613,191,652,209,682,motor,0.366
4168,1773,118.32,350,375,338,392,363,417,motor,0.271
4231,1773,118.32,250,45,233,20,268,50,motor,0.83
4240,1773,118.32,220,158,211,140,230,176,motor,0.625
3823,1774,118.38,231,554,217,573,246,616,motor,0.877
4046,1774,118.38,344,18,336,0,353,21,motor,0.395
4050,1774,118.38,200,617,191,656,209,686,motor,0.445
4168,1774,118.38,353,377,340,394,366,419,motor,0.314
4231,1774,118.38,250,46,235,25,266,52,motor,0.736
4240,1774,118.38,220,161,211,141,230,179,motor,0.429
3823,1775,118.45,231,558,217,579,246,621,motor,0.838
4050,1775,118.45,199,621,190,660,209,691,motor,0.355
4168,1775,118.45,355,378,343,396,368,421,motor,0.321
4231,1775,118.45,251,49,234,25,268,55,motor,0.685
4240,1775,118.45,221,163,211,144,231,182,motor,0.406
3823,1776,118.52,232,561,218,583,246,624,motor,0.885
4050,1776,118.52,199,625,189,663,209,695,motor,0.359
4168,1776,118.52,358,378,346,398,370,421,motor,0.359
4231,1776,118.52,251,52,235,29,267,58,motor,0.818
4240,1776,118.52,221,165,212,149,230,184,motor,0.255
3823,1777,118.59,232,566,218,586,247,629,motor,0.878
4050,1777,118.59,199,628,189,666,209,698,motor,0.348
4168,1777,118.59,361,380,349,401,373,423,motor,0.28
4231,1777,118.59,251,54,235,31,268,61,motor,0.819
3823,1778,118.65,233,569,218,589,248,633,motor,0.893
4029,1778,118.65,461,353,441,371,482,393,motor,0.392
4050,1778,118.65,199,631,190,671,209,702,motor,0.436
4168,1778,118.65,364,381,352,402,376,424,motor,0.335
4231,1778,118.65,252,56,236,32,268,63,motor,0.813
4240,1778,118.65,221,174,212,157,231,194,motor,0.631
3823,1779,118.72,233,574,218,592,249,638,motor,0.869
4029,1779,118.72,461,353,441,371,482,393,motor,0.384
4050,1779,118.72,199,634,190,675,209,705,motor,0.306
4168,1779,118.72,367,384,354,403,380,427,motor,0.352
4231,1779,118.72,252,58,237,37,267,65,motor,0.727
4240,1779,118.72,221,174,212,159,231,194,motor,0.449
3823,1780,118.79,234,576,219,595,249,641,motor,0.898
4029,1780,118.79,461,353,441,371,482,393,motor,0.386
4168,1780,118.79,369,385,356,404,383,428,motor,0.392
4231,1780,118.79,251,60,238,41,265,67,motor,0.472
4240,1780,118.79,221,176,212,162,231,196,motor,0.406
4255,1780,118.79,240,145,228,126,252,162,motor,0.404
3823,1781,118.85,234,580,220,601,249,645,motor,0.904
4029,1781,118.85,461,353,441,372,481,393,motor,0.405
4168,1781,118.85,372,386,359,405,385,429,motor,0.498
4231,1781,118.85,252,61,240,45,264,68,motor,0.544
4240,1781,118.85,221,179,212,165,231,199,motor,0.598
4255,1781,118.85,240,146,229,128,251,163,motor,0.37
4269,1781,118.85,252,60,239,17,265,67,motor,0.48
3823,1782,118.92,234,584,220,606,249,649,motor,0.86
4029,1782,118.92,461,353,441,372,481,393,motor,0.445
4168,1782,118.92,373,386,360,406,387,429,motor,0.465
4231,1782,118.92,252,65,238,47,266,73,motor,0.701
4240,1782,118.92,221,182,211,167,232,203,motor,0.555
4269,1782,118.92,252,63,238,18,266,71,motor,0.489
3823,1783,118.99,235,588,221,611,249,654,motor,0.893
4029,1783,118.99,461,354,441,373,481,394,motor,0.448
4168,1783,118.99,376,387,363,407,390,430,motor,0.32
4231,1783,118.99,252,68,238,48,267,76,motor,0.691
4240,1783,118.99,221,186,211,169,232,207,motor,0.584
4269,1783,118.99,252,66,235,8,269,74,motor,0.379
3823,1784,119.05,234,593,221,616,248,659,motor,0.874
4029,1784,119.05,461,354,441,373,481,394,motor,0.461
4231,1784,119.05,252,71,238,50,267,79,motor,0.612
4240,1784,119.05,221,188,211,172,232,209,motor,0.657
4255,1784,119.05,241,152,228,131,254,169,motor,0.29
3823,1785,119.12,235,597,221,621,249,664,motor,0.858
4029,1785,119.12,461,354,441,373,481,394,motor,0.437
4206,1785,119.12,367,120,352,103,383,134,motor,0.341
4231,1785,119.12,253,73,239,54,267,82,motor,0.47
4240,1785,119.12,221,189,211,174,231,210,motor,0.529
4255,1785,119.12,240,153,228,132,253,171,motor,0.381
3823,1786,119.19,235,602,221,625,249,669,motor,0.79
4029,1786,119.19,461,354,441,373,481,394,motor,0.379
4206,1786,119.19,365,118,350,101,381,132,motor,0.374
4231,1786,119.19,253,75,234,46,272,84,motor,0.42
4240,1786,119.19,221,189,211,176,231,211,motor,0.343
4255,1786,119.19,240,154,228,134,253,172,motor,0.361
3823,1787,119.25,235,605,221,629,249,673,motor,0.83
4029,1787,119.25,461,354,441,373,481,394,motor,0.411
4206,1787,119.25,365,125,346,98,384,139,motor,0.347
4217,1787,119.25,563,327,550,350,577,364,motor,0.271
4240,1787,119.25,221,190,212,180,231,212,motor,0.363
4255,1787,119.25,241,156,229,138,253,174,motor,0.371
3665,1788,119.32,1089,439,1070,468,1108,488,motor,0.579
3823,1788,119.32,235,609,221,634,249,677,motor,0.809
4029,1788,119.32,461,354,441,373,481,394,motor,0.44
4217,1788,119.32,563,327,549,350,577,364,motor,0.281
4240,1788,119.32,221,190,212,182,230,212,motor,0.321
4255,1788,119.32,241,159,229,140,253,177,motor,0.31
3665,1789,119.39,1095,439,1077,469,1114,488,motor,0.445
3823,1789,119.39,234,612,221,639,248,681,motor,0.74
4029,1789,119.39,460,354,441,373,480,394,motor,0.43
4217,1789,119.39,563,328,549,350,577,365,motor,0.27
4255,1789,119.39,241,160,229,142,253,178,motor,0.444
3665,1790,119.45,1100,439,1082,469,1119,488,motor,0.504
3823,1790,119.45,235,616,221,642,249,685,motor,0.771
4029,1790,119.45,460,354,441,373,480,394,motor,0.441
4217,1790,119.45,563,327,549,350,577,364,motor,0.35
4240,1790,119.45,223,196,213,186,233,218,motor,0.274
4255,1790,119.45,241,159,230,143,253,177,motor,0.424
4272,1790,119.45,209,51,203,27,216,57,motor,0.579
3665,1791,119.52,1107,440,1088,469,1126,489,motor,0.584
3823,1791,119.52,235,621,221,646,249,690,motor,0.884
3871,1791,119.52,243,273,230,276,257,304,motor,0.254
4029,1791,119.52,461,354,442,374,480,394,motor,0.448
4217,1791,119.52,563,327,549,350,577,364,motor,0.39
4240,1791,119.52,223,198,213,187,233,220,motor,0.322
4255,1791,119.52,242,160,231,145,253,178,motor,0.371
4272,1791,119.52,210,54,204,30,217,60,motor,0.743
3665,1792,119.59,1113,440,1095,469,1131,489,motor,0.62
3823,1792,119.59,235,625,222,652,249,695,motor,0.799
3871,1792,119.59,244,274,230,276,258,305,motor,0.255
4029,1792,119.59,461,354,442,374,480,394,motor,0.515
4217,1792,119.59,563,327,549,350,577,364,motor,0.363
4240,1792,119.59,222,198,212,187,233,221,motor,0.341
4255,1792,119.59,242,162,231,147,254,181,motor,0.296
4272,1792,119.59,211,55,204,31,218,62,motor,0.653
3665,1793,119.65,1118,440,1100,470,1137,489,motor,0.599
3823,1793,119.65,235,630,222,656,249,700,motor,0.767
3871,1793,119.65,244,275,230,277,258,306,motor,0.281
4002,1793,119.65,213,531,204,556,223,590,motor,0.735
4029,1793,119.65,460,354,442,374,479,394,motor,0.469
4217,1793,119.65,563,327,549,350,577,364,motor,0.336
4222,1793,119.65,196,121,187,109,206,135,motor,0.378
4255,1793,119.65,242,165,231,149,254,184,motor,0.366
4272,1793,119.65,211,61,203,35,219,68,motor,0.408
3665,1794,119.72,1124,441,1105,470,1143,490,motor,0.537
3823,1794,119.72,236,633,222,660,250,704,motor,0.793
3871,1794,119.72,244,278,230,279,259,309,motor,0.363
4002,1794,119.72,213,534,204,561,222,594,motor,0.727
4029,1794,119.72,460,354,442,375,479,394,motor,0.492
4217,1794,119.72,563,327,549,350,577,364,motor,0.291
4222,1794,119.72,196,125,186,112,207,139,motor,0.399
4255,1794,119.72,242,167,231,151,254,186,motor,0.433
4272,1794,119.72,212,63,205,37,220,70,motor,0.414
4281,1794,119.72,253,97,241,81,265,108,motor,0.404
3665,1795,119.79,1130,441,1111,470,1150,491,motor,0.435
3823,1795,119.79,235,638,221,665,249,709,motor,0.618
3871,1795,119.79,245,279,230,281,260,311,motor,0.422
4002,1795,119.79,213,538,204,566,223,598,motor,0.58
4029,1795,119.79,461,354,442,375,480,394,motor,0.461
4217,1795,119.79,563,327,549,350,577,364,motor,0.299
4222,1795,119.79,197,127,186,113,208,142,motor,0.467
4255,1795,119.79,243,167,232,152,254,186,motor,0.315
4272,1795,119.79,212,66,204,40,220,74,motor,0.601
4281,1795,119.79,255,99,243,84,267,111,motor,0.45
3665,1796,119.85,1135,441,1116,470,1155,491,motor,0.629
3823,1796,119.85,235,642,221,670,249,714,motor,0.417
3871,1796,119.85,245,281,230,280,261,313,motor,0.41
4002,1796,119.85,213,542,204,569,223,603,motor,0.718
4029,1796,119.85,460,354,442,375,479,394,motor,0.462
4217,1796,119.85,563,327,550,350,577,364,motor,0.3
4222,1796,119.85,197,130,186,115,208,145,motor,0.525
4255,1796,119.85,242,168,232,155,253,187,motor,0.435
4272,1796,119.85,212,71,204,44,220,79,motor,0.729
4281,1796,119.85,254,100,242,86,266,112,motor,0.54
2877,1797,119.92,309,535,299,566,319,595,motor,0.276
3665,1797,119.92,1143,441,1124,472,1162,491,motor,0.694
3823,1797,119.92,234,646,221,674,248,718,motor,0.303
3871,1797,119.92,245,282,230,282,261,314,motor,0.261
4002,1797,119.92,213,546,204,573,223,607,motor,0.623
4029,1797,119.92,460,354,442,375,479,394,motor,0.47
4217,1797,119.92,563,327,550,349,577,364,motor,0.378
4222,1797,119.92,197,132,185,115,209,147,motor,0.564
4255,1797,119.92,243,171,232,157,254,191,motor,0.355
4272,1797,119.92,213,73,204,46,222,82,motor,0.754
4281,1797,119.92,253,100,242,87,265,112,motor,0.315
2877,1798,119.99,309,535,299,565,319,595,motor,0.284
3665,1798,119.99,1149,442,1130,472,1168,492,motor,0.612
3823,1798,119.99,234,648,221,680,247,720,motor,0.417
4002,1798,119.99,214,549,205,578,223,611,motor,0.592
4029,1798,119.99,460,354,442,375,479,394,motor,0.395
4217,1798,119.99,563,326,550,349,577,363,motor,0.412
4222,1798,119.99,197,134,185,117,209,149,motor,0.448
4255,1798,119.99,243,173,232,159,254,193,motor,0.455
4272,1798,119.99,213,78,204,50,222,87,motor,0.59
2877,1799,120.05,309,535,299,565,320,595,motor,0.269
3665,1799,120.05,1155,443,1136,472,1174,493,motor,0.606
3823,1799,120.05,234,648,223,685,246,720,motor,0.372
4002,1799,120.05,214,554,205,584,223,616,motor,0.736
4029,1799,120.05,460,354,442,375,479,394,motor,0.396
4217,1799,120.05,563,326,550,349,577,363,motor,0.385
4222,1799,120.05,197,136,185,119,210,152,motor,0.606
4255,1799,120.05,243,172,233,160,253,192,motor,0.42
4272,1799,120.05,214,80,205,52,224,89,motor,0.557
2877,1800,120.12,309,535,299,565,320,595,motor,0.324
3665,1800,120.12,1161,443,1143,473,1180,493,motor,0.441
3871,1800,120.12,247,287,233,290,261,319,motor,0.268
4002,1800,120.12,213,558,204,587,223,621,motor,0.781
4029,1800,120.12,460,354,443,376,478,394,motor,0.365
4217,1800,120.12,563,326,550,349,576,363,motor,0.292
4222,1800,120.12,198,141,185,120,211,157,motor,0.641
4255,1800,120.12,243,171,234,161,253,191,motor,0.269
4272,1800,120.12,213,83,204,57,222,93,motor,0.596
2877,1801,120.19,309,535,299,565,320,595,motor,0.314
3665,1801,120.19,1167,443,1148,473,1186,493,motor,0.47
3871,1801,120.19,247,288,233,291,262,321,motor,0.284
4002,1801,120.19,214,563,204,591,224,626,motor,0.767
4029,1801,120.19,460,354,443,376,478,394,motor,0.375
4222,1801,120.19,198,143,185,123,211,159,motor,0.551
4272,1801,120.19,213,87,204,61,222,97,motor,0.791
2877,1802,120.25,309,535,299,564,320,595,motor,0.322
3665,1802,120.25,1174,444,1156,474,1193,494,motor,0.731
3871,1802,120.25,247,289,233,292,262,322,motor,0.438
4002,1802,120.25,214,567,204,595,224,631,motor,0.72
4029,1802,120.25,460,354,442,376,478,394,motor,0.394
4222,1802,120.25,198,144,186,128,210,161,motor,0.618
4272,1802,120.25,213,90,204,63,222,100,motor,0.747
2877,1803,120.32,310,536,299,564,321,596,motor,0.305
3665,1803,120.32,1181,444,1162,474,1200,494,motor,0.649
3871,1803,120.32,248,291,233,293,263,324,motor,0.512
4002,1803,120.32,214,572,205,601,224,636,motor,0.858
4029,1803,120.32,460,354,442,376,479,394,motor,0.372
4222,1803,120.32,198,145,188,133,209,162,motor,0.513
4255,1803,120.32,242,180,231,165,254,201,motor,0.324
4272,1803,120.32,214,92,205,67,223,103,motor,0.726
2877,1804,120.39,310,536,299,564,321,596,motor,0.288
3665,1804,120.39,1187,445,1167,474,1207,495,motor,0.703
3871,1804,120.39,248,294,233,293,264,327,motor,0.399
4002,1804,120.39,214,576,205,605,224,640,motor,0.876
4029,1804,120.39,460,354,442,375,479,394,motor,0.337
4222,1804,120.39,198,147,188,135,209,164,motor,0.545
4272,1804,120.39,214,94,205,70,223,105,motor,0.643
4281,1804,120.39,257,117,245,104,269,130,motor,0.476
2877,1805,120.45,309,536,299,564,320,596,motor,0.304
3665,1805,120.45,1193,445,1173,475,1213,495,motor,0.609
3871,1805,120.45,249,296,234,296,264,329,motor,0.269
4002,1805,120.45,215,579,206,609,224,644,motor,0.735
4029,1805,120.45,460,354,442,375,479,394,motor,0.331
4222,1805,120.45,198,149,188,137,209,166,motor,0.473
4272,1805,120.45,214,96,206,73,223,107,motor,0.622
4281,1805,120.45,258,118,245,105,271,132,motor,0.422
2877,1806,120.52,309,535,299,563,320,595,motor,0.31
3665,1806,120.52,1198,446,1179,476,1218,496,motor,0.645
4002,1806,120.52,215,584,206,614,225,649,motor,0.738
4029,1806,120.52,460,354,442,375,479,394,motor,0.297
4222,1806,120.52,198,151,188,139,209,168,motor,0.404
4272,1806,120.52,213,99,205,77,222,110,motor,0.649
4281,1806,120.52,258,123,244,107,272,137,motor,0.543
2877,1807,120.59,309,535,299,564,320,595,motor,0.295
3665,1807,120.59,1205,446,1186,475,1225,496,motor,0.754
4002,1807,120.59,215,587,206,619,225,653,motor,0.814
4029,1807,120.59,460,353,442,375,479,393,motor,0.251
4222,1807,120.59,199,154,188,142,210,172,motor,0.64
4255,1807,120.59,244,189,233,173,256,210,motor,0.305
4272,1807,120.59,214,99,206,79,222,111,motor,0.67
4281,1807,120.59,257,126,243,108,272,141,motor,0.705
2877,1808,120.65,309,535,299,563,320,595,motor,0.3
3665,1808,120.65,1213,446,1194,476,1232,496,motor,0.726
3896,1808,120.65,577,270,561,282,593,300,motor,0.512
4002,1808,120.65,215,592,206,624,225,658,motor,0.765
4222,1808,120.65,199,159,188,145,211,177,motor,0.604
4255,1808,120.65,244,189,233,175,256,210,motor,0.262
4272,1808,120.65,214,100,206,81,223,112,motor,0.7
4281,1808,120.65,257,129,242,111,272,144,motor,0.704
2877,1809,120.72,309,535,299,564,320,595,motor,0.295
3665,1809,120.72,1218,447,1199,476,1238,497,motor,0.691
3896,1809,120.72,573,269,557,281,589,299,motor,0.56
4002,1809,120.72,215,596,206,629,224,663,motor,0.716
4222,1809,120.72,199,162,188,148,211,180,motor,0.639
4255,1809,120.72,245,189,235,178,256,211,motor,0.292
4272,1809,120.72,214,102,206,82,223,114,motor,0.741
4281,1809,120.72,256,130,241,111,271,145,motor,0.716
4307,1809,120.72,258,129,238,56,278,144,motor,0.48
2877,1810,120.79,309,535,299,563,320,595,motor,0.293
3665,1810,120.79,1224,447,1205,477,1244,497,motor,0.591
3896,1810,120.79,569,268,554,280,585,298,motor,0.38
4002,1810,120.79,215,602,206,634,225,669,motor,0.798
4222,1810,120.79,199,168,187,151,212,187,motor,0.45
4272,1810,120.79,214,103,206,84,223,115,motor,0.729
4281,1810,120.79,256,131,241,111,271,146,motor,0.652
4307,1810,120.79,257,131,239,68,275,146,motor,0.401
4315,1810,120.79,517,363,502,387,533,404,motor,0.419
2877,1811,120.85,309,535,299,563,320,595,motor,0.29
3665,1811,120.85,1231,447,1213,478,1249,497,motor,0.559
3871,1811,120.85,252,304,239,309,266,338,motor,0.423
3896,1811,120.85,566,267,550,279,582,297,motor,0.484
4002,1811,120.85,216,605,206,637,226,673,motor,0.705
4222,1811,120.85,199,170,187,153,212,189,motor,0.673
4255,1811,120.85,245,192,235,182,255,214,motor,0.26
4256,1811,120.85,230,523,219,544,242,582,motor,0.537
4272,1811,120.85,215,107,206,87,224,119,motor,0.705
4281,1811,120.85,255,133,240,111,271,148,motor,0.557
4315,1811,120.85,516,363,501,388,532,404,motor,0.466
2877,1812,120.92,309,535,299,563,320,595,motor,0.273
3665,1812,120.92,1236,447,1219,479,1254,497,motor,0.624
3871,1812,120.92,253,306,239,310,267,341,motor,0.419
3896,1812,120.92,563,267,546,277,580,297,motor,0.4
4002,1812,120.92,216,608,207,642,226,676,motor,0.598
4106,1812,120.92,785,288,766,301,804,320,motor,0.327
4222,1812,120.92,200,173,188,159,212,193,motor,0.492
4255,1812,120.92,244,194,235,184,254,216,motor,0.337
4256,1812,120.92,230,529,219,550,242,588,motor,0.574
4272,1812,120.92,215,108,207,90,224,120,motor,0.596
4281,1812,120.92,256,136,240,112,272,152,motor,0.534
4315,1812,120.92,515,364,500,389,531,405,motor,0.399
2877,1813,120.99,310,535,300,564,320,595,motor,0.253
3665,1813,120.99,1245,448,1227,479,1263,498,motor,0.601
3871,1813,120.99,253,308,240,312,267,343,motor,0.419
3896,1813,120.99,560,266,542,275,578,296,motor,0.581
4002,1813,120.99,216,612,207,648,226,681,motor,0.705
4039,1813,120.99,1096,460,1078,494,1115,512,motor,0.529
4106,1813,120.99,781,288,763,301,799,320,motor,0.456
4222,1813,120.99,200,175,189,162,211,195,motor,0.619
4255,1813,120.99,244,195,235,185,254,217,motor,0.483
4256,1813,120.99,230,534,219,555,242,594,motor,0.634
4272,1813,120.99,215,113,206,92,225,126,motor,0.631
4281,1813,120.99,256,140,239,112,273,156,motor,0.505
4307,1813,120.99,258,138,240,73,276,154,motor,0.265
4315,1813,120.99,514,364,499,388,530,405,motor,0.322
2877,1814,121.05,310,535,300,563,320,595,motor,0.26
3665,1814,121.05,1250,449,1231,479,1270,499,motor,0.599
3871,1814,121.05,254,309,240,313,269,344,motor,0.297
3896,1814,121.05,557,266,539,274,575,296,motor,0.64
4002,1814,121.05,216,617,207,652,226,686,motor,0.713
4039,1814,121.05,1103,461,1084,494,1122,513,motor,0.542
4106,1814,121.05,776,288,757,301,795,320,motor,0.426
4222,1814,121.05,200,175,190,166,210,195,motor,0.386
4255,1814,121.05,244,198,234,186,255,220,motor,0.361
4256,1814,121.05,231,537,220,559,242,597,motor,0.658
4272,1814,121.05,216,118,207,98,226,132,motor,0.543
4281,1814,121.05,256,142,238,110,275,158,motor,0.563
4307,1814,121.05,258,140,240,72,277,156,motor,0.349
4315,1814,121.05,514,364,498,388,530,405,motor,0.391
2877,1815,121.12,309,534,299,563,320,594,motor,0.285
3665,1815,121.12,1257,449,1237,479,1277,499,motor,0.58
3896,1815,121.12,554,265,536,273,572,295,motor,0.609
4002,1815,121.12,216,621,207,657,226,690,motor,0.654
4039,1815,121.12,1108,462,1089,495,1128,514,motor,0.541
4106,1815,121.12,771,288,752,300,791,320,motor,0.507
4222,1815,121.12,200,179,190,169,210,199,motor,0.383
4255,1815,121.12,244,198,234,187,255,221,motor,0.379
4256,1815,121.12,231,540,220,564,242,601,motor,0.586
4272,1815,121.12,216,122,207,104,225,136,motor,0.439
4281,1815,121.12,256,144,240,115,273,161,motor,0.676
4307,1815,121.12,258,144,242,88,274,160,motor,0.333
4315,1815,121.12,514,364,497,387,531,405,motor,0.347
2877,1816,121.19,309,535,299,563,320,595,motor,0.274
3665,1816,121.19,1262,449,1244,480,1280,499,motor,0.569
3896,1816,121.19,550,264,533,273,568,294,motor,0.414
4002,1816,121.19,216,625,206,662,226,695,motor,0.633
4039,1816,121.19,1114,462,1094,495,1134,514,motor,0.632
4106,1816,121.19,767,287,748,300,786,319,motor,0.39
4222,1816,121.19,200,182,190,172,210,203,motor,0.502
4255,1816,121.19,245,200,235,189,255,223,motor,0.298
4256,1816,121.19,231,544,220,569,242,605,motor,0.734
4272,1816,121.19,219,126,209,107,229,141,motor,0.41
4307,1816,121.19,257,145,243,98,271,162,motor,0.618
4315,1816,121.19,512,364,495,386,530,405,motor,0.318
2877,1817,121.25,309,535,299,563,320,595,motor,0.272
3665,1817,121.25,1264,449,1249,481,1280,499,motor,0.299
3896,1817,121.25,547,262,531,271,564,292,motor,0.483
4002,1817,121.25,216,630,207,667,226,700,motor,0.728
4039,1817,121.25,1120,462,1101,496,1139,514,motor,0.736
4106,1817,121.25,762,287,743,300,781,319,motor,0.543
4217,1817,121.25,563,327,548,348,578,364,motor,0.265
4222,1817,121.25,200,185,190,176,210,206,motor,0.561
4255,1817,121.25,245,200,235,190,255,223,motor,0.278
4256,1817,121.25,232,548,221,572,243,609,motor,0.74
4272,1817,121.25,219,129,209,110,229,144,motor,0.407
4307,1817,121.25,257,147,243,102,271,164,motor,0.747
4315,1817,121.25,512,364,494,386,530,405,motor,0.335
2877,1818,121.32,309,535,299,563,319,595,motor,0.258
3896,1818,121.32,544,261,527,269,561,290,motor,0.518
4002,1818,121.32,216,634,207,672,226,705,motor,0.673
4039,1818,121.32,1125,463,1105,495,1145,515,motor,0.631
4106,1818,121.32,758,287,739,299,778,319,motor,0.629
4217,1818,121.32,563,327,548,348,578,364,motor,0.29
4222,1818,121.32,200,187,190,179,210,208,motor,0.562
4256,1818,121.32,233,551,222,577,244,613,motor,0.601
4307,1818,121.32,256,149,242,105,270,166,motor,0.74
4315,1818,121.32,511,363,494,386,529,404,motor,0.279
3896,1819,121.39,541,260,524,268,558,289,motor,0.541
4002,1819,121.39,216,639,206,676,226,711,motor,0.492
4039,1819,121.39,1131,463,1110,495,1152,515,motor,0.556
4106,1819,121.39,755,287,735,299,775,319,motor,0.358
4217,1819,121.39,563,327,548,348,578,364,motor,0.294
